 ASK ,0,  171 m X 20 m ,  4655 t ,  OUVU2 ,7826867,219000627
 ASKOE ,2005,  90 m X 15 m ,  4450 t ,  V2BK1 ,9333450,304841000
 ASPEN ,1989,  0 m X 0 m ,  3037 t ,  V2WH ,8810748,304837000
 ASSO VENTITRE ,2000,  75 m X 18 m ,  3133 t ,  PPUG ,9220902,710003140
 ASTON_PRELUDE ,1992,  140 m X 16 m ,  5885 t ,  UGRZ ,8862038,273457720
 ASTORIA ,1999,  137 m X 21 m ,  12712 t ,  SKEP ,9166314,265734000
 ASTRO SCULPTOR ,2003,  250 m X 44 m ,  105108 t ,  SYMO ,9235713,239997000
 ASTRO VERMELHO ,1987,  66 m X 12 m ,  1054 t ,  PQ4551 ,8501842,710999112
 ATAIR J ,2004,  132 m X 18 m ,  8500 t ,  5BWQ2 ,9296999,212029000
 ATHARA ,2003,  216 m X 26 m ,  4700 t ,  IBDI ,9263655,247086200
 ATIU ,1990,  93 m X 15 m ,  3487 t ,  E5U2208 ,8820937,518258000
 ATLANT FRAUKE ,1994,  107 m X 19 m ,  7713 t ,  9AA3458 ,9109093,238216000
 ATLANTIC COMET ,1995,  100 m X 18 m ,  5214 t ,  C4BP2 ,9113733,209506000
 ATLANTIC CONCERT ,1984,  291 m X 32 m ,  51648 t ,  SKOZ ,8214164,265137000
 ATLANTIC ERICA ,1999,  145 m X 22 m ,  11791 t ,  3FUQ9 ,9194476,357846000
 ATLANTIC GUARDIAN ,2001,  103 m X 18 m ,  3538 t ,  LAEU6 ,9239355,257591000
 ATLANTIC HURON ,1984,  224 m X 24 m ,  36920 t ,  VCQN ,8025680,316206000
 ATLANTIC ISLAND ,2002,  95 m X 13 m ,  5000 t ,  C4VM2 ,9259044,210754000
 ATLANTIC MUSE ,2008,  183 m X 32 m ,  51000 t ,  VREZ4 ,9374301,477201100
 ATLANTIC PRINCESS ,1985,  98 m X 14 m ,  3350 t ,  MSCN 3 ,8404501,233294000
 ATLANTIS ALVARADO ,2004,  92 m X 14 m ,  3502 t ,  9HA2203 ,9268174,248145000
 ATTILIO IEVOLI ,1995,  116 m X 16 m ,  6239 t ,  MFML7 ,9104873,232119000
 AUDACITY ,1997,  88 m X 16 m ,  3778 t ,  MWVW6 ,9134751,234431000
 AUDRE ,1997,  103 m X 14 m ,  6085 t ,  LYJV ,9113056,277088000
 AULIS ,1981,  110 m X 12 m ,  75 t ,  OIOH ,7927946,230178000
 AURELIA ,1988,  54 m X 11 m ,  329 t ,  9HFI8 ,8722109,215923000
 AURORA ,1992,  0 m X 0 m ,  2300 t ,  SCQX ,9007128,265041000
 AURORA ,2001,  134 m X 22 m ,  11386 t ,  P3QH9 ,9234989,209627000
 AURORA ,2005,  106 m X 14 m ,  5780 t ,  PJUM ,9312705,306784000
 AURORA ,1982,  155 m X 24 m ,  13030 t ,  DBIA ,8020599,211622000
 AUSTRAL SALVOR ,1986,  34 m X 10 m ,  613 t ,  VMAS ,8501385,503015000
 AUTEUIL ,1995,  93 m X 18 m ,  2588 t ,  C6QC8 ,9113941,308992000
 AUTO BALTIC ,1996,  139 m X 22 m ,  7629 t ,  OJHE ,9121998,230344000
 AUTO BANK ,1998,  139 m X 24 m ,  7629 t ,  OJIE ,9160774,230915000
 AUTO BAY ,1997,  0 m X 0 m ,  7630 t ,  OJHF ,9122007,230357000
 AUTORUNNER ,1994,  120 m X 18 m ,  3933 t ,  CQOP ,9079212,255802860
 AVALON ,2005,  168 m X 26 m ,  24035 t ,  ZDHB6 ,9327097,236296000
 AVANGARD II ,2007,  50 m X 10 m ,  163 t ,  ZCXM7 ,1009352,319592000
 AVRORA ,1985,  104 m X 16 m ,  4152 t ,  UIZK ,8504258,273330710
 AZAHAR ,2003,  180 m X 28 m ,  35669 t ,  IBEH ,9259915,247088700
 AZTEC MAIDEN ,1984,  155 m X 23 m ,  19777 t ,  DYOI ,8408753,548739000
 AZUL CIELO ,2005,  300 m X 50 m ,  203195 t ,  3EBM5 ,9278636,371166000
 AZUL FRONTIER ,2003,  288 m X 46 m ,  177253 t ,  HPES ,9271339,352796000
 AZURYTH ,1982,  105 m X 16 m ,  6125 t ,  LAFL5 ,8111518,259863000
 B INDIA ,1983,  196 m X 28 m ,  41427 t ,  3ELY8 ,8204016,352424000
 B J KING ,1990,  97 m X 18 m ,  7045 t ,  DSOL2 ,8921482,440837000
 B.EUROPA ,1982,  188 m X 28 m ,  37188 t ,  3EOM6 ,8016952,357058000
 B.J.BLUE RAY ,2001,  73 m X 18 m ,  3500 t ,  WDA6136 ,9260706,369528000
 BA DA LING ,1985,  164 m X 22 m ,  20330 t ,  BROR ,8601305,412561000
 BACCARA ,1998,  100 m X 13 m ,  4433 t ,  9HVG8 ,9191254,256473000
 BACO LINER 1 ,1979,  204 m X 29 m ,  21801 t ,  A8AD6 ,7812115,636011570
 BACO LINER 3 ,1984,  205 m X 29 m ,  21771 t ,  A8AF6 ,8203696,636011584
 BAER ,1982,  28 m X 9 m ,  101 t ,  DDMT ,8116697,211290750
 BAGERMEISTER ZVEKOV ,1988,  56 m X 11 m ,  1068 t ,  UZEW ,8724523,272248000
 BAHIA DEL ESPITU ST ,1989,  87 m X 15 m ,  1256 t ,  XCES6 ,8611673,345110007
 BAHIA UNO ,2004,  71 m X 12 m ,  3808 t ,  ECFT ,9312274,224127820
 BAHREGAN 4 ,1977,  29 m X 11 m ,  432 t ,  9BHQ ,7622297,422527000
 BAI LAL ,1997,  101 m X 16 m ,  4600 t ,  9HMB9 ,9148518,249155000
 BAL BULK ,1990,  74 m X 11 m ,  2165 t ,  OZ2073 ,8912493,231613000
 BALDER ,1986,  82 m X 12 m ,  2800 t ,  V2PI6 ,8505549,304854000
 BALDER VIKING ,2000,  84 m X 18 m ,  2424 t ,  SLKA ,9199634,265829000
 BALDOCK ,1981,  244 m X 32 m ,  61438 t ,  V7QH6 ,7926148,538003366
 BALDVIN ,1992,  0 m X 0 m ,  1906 t ,  DFIA ,9048902,211373830
 BALLAD ,1996,  184 m X 32 m ,  46162 t ,  A8LZ7 ,9120994,636013304
 BALLUTA BAY ,1981,  79 m X 13 m ,  3027 t ,  9HVQ8 ,8013091,256489000
 BALLYHEALY ,1981,  89 m X 11 m ,  2890 t ,  3EOJ4 ,8104553,356350000
 BALSA 63 ,1998,  105 m X 16 m ,  6830 t ,  3FDU8 ,9163568,352033000
 BALTIC ,1983,  0 m X 0 m ,  1341 t ,  OUSR ,8400048,219000195
 BALTIC ACE ,2007,  148 m X 25 m ,  7800 t ,  C6WE8 ,9386213,309474000
 BALTIC ADONIA I ,2003,  183 m X 27 m ,  37389 t ,  P3PG9 ,9260005,210522000
 BALTIC AMBER ,2007,  186 m X 26 m ,  7000 t ,  ICEC ,9349760,247196400
 BALTIC AMBITION ,2006,  183 m X 27 m ,  37340 t ,  C4FT2 ,9295347,212130000
 BALTIC BETINA ,1983,  120 m X 16 m ,  3235 t ,  9HDW8 ,8215601,215869000
 BALTIC BREEZE ,1983,  164 m X 28 m ,  12466 t ,  9VEQ ,8312590,563374000
 BALTIC BREEZE I ,1952,  48 m X 9 m ,  585 t ,  HO2910 ,5388433,372810000
 BALTIC BRIGHT ,1996,  134 m X 20 m ,  6100 t ,  SIHZ ,9129263,265425000
 BALTIC CAPTAIN I ,2000,  184 m X 27 m ,  37389 t ,  P3DP9 ,9208100,209902000
 BALTIC CARRIER ,1997,  82 m X 13 m ,  3130 t ,  ZDFD4 ,9138197,236038000
 BALTIC CHIEF I ,2000,  182 m X 27 m ,  37389 t ,  P3DM9 ,9208124,209858000
 BALTIC EXCELLENT ,1995,  125 m X 23 m ,  6293 t ,  OJMP ,9007867,230986000
 BALTIC FORWARD ,1988,  140 m X 20 m ,  6640 t ,  P3BI4 ,8509533,210966000
 BALTIC FRONT ,2006,  182 m X 27 m ,  37340 t ,  C4JX2 ,9327401,212381000
 BALTIC GAS ,1994,  160 m X 26 m ,  23267 t ,  9VVK8 ,9034717,563427000
 BALTIC MARSHALL ,2006,  183 m X 27 m ,  37340 t ,  C4KD2 ,9314832,212118000
 BALTIC MOON ,1987,  146 m X 23 m ,  11022 t ,  J8B4005 ,8520513,376827000
 BALTIC NAVIGATOR ,1985,  155 m X 22 m ,  10572 t ,  A8MP8 ,8304531,636013391
 BALTIC NEWS ,1990,  116 m X 18 m ,  5400 t ,  C6RQ2 ,8808616,311139000
 BALTIC PRINT ,1979,  135 m X 16 m ,  4600 t ,  SHIY ,7802079,265298000
 BALTIC SAILOR ,1998,  82 m X 12 m ,  3110 t ,  ZDFP3 ,9138214,236196000
 BALTIC SEA ,2005,  99 m X 17 m ,  4790 t ,  C4FR2 ,9330941,210888000
 BALTIC SEAGULL ,1981,  86 m X 13 m ,  3889 t ,  UACT ,7917549,273436370
 BALTIC SUN 2 ,2005,  182 m X 27 m ,  37305 t ,  9HAP8 ,9286059,215795000
 BALTIC SWAN ,2004,  149 m X 22 m ,  11360 t ,  MGKJ4 ,9315020,235008210
 BALTIC TRADER ,1995,  116 m X 19 m ,  6928 t ,  PCIS ,9119658,246454000
 BALTIC WIND ,2003,  183 m X 28 m ,  37296 t ,  9HDM8 ,9261401,215871000
 BALTIC WIND ,1970,  0 m X 0 m ,  635 t ,  HO3616 ,7013721,354101000
 BALTICA ,1959,  49 m X 8 m ,  122 t ,  DCJJ ,5302063,211215210
 BALTICA ,1982,  57 m X 12 m ,  350 t ,  SJOY ,8010673,265509180
 BALTICA ,1990,  157 m X 25 m ,  13772 t ,  DEAJ2 ,8813154,218032000
 BALTICA ,1993,  41 m X 9 m ,  242 t ,  SNGH ,9032745,261061000
 BALTICBORG ,2004,  154 m X 22 m ,  8600 t ,  PBIP ,9267716,244590000
 BALTIYSKIY-107 ,1979,  95 m X 13 m ,  2554 t ,  UANO ,7612450,273311600
 BALTIYSKIY-108 ,1979,  95 m X 13 m ,  2649 t ,  J7BB2 ,7612424,325329000
 BALTIYSKIY-109 ,1980,  95 m X 13 m ,  2649 t ,  J7BB3 ,7612515,325330000
 BALTIYSKIY-202 ,1994,  90 m X 13 m ,  2803 t ,  9HNQ8 ,9057252,256190000
 BAMSE BRAKAR ,1968,  0 m X 0 m ,  442 t ,  JWRU ,6807448,257215400
 BANAK ,2005,  36 m X 14 m ,  690 t ,  LNND ,9334777,258267000
 BANGKOK EXPRESS ,2003,  299 m X 40 m ,  85810 t ,  DCPY2 ,9252553,211782000
 BANI BHUM ,1996,  146 m X 23 m ,  13825 t ,  HSBB2 ,9106895,567000800
 BAO SHAN NO.3 ,2002,  90 m X 18 m ,  4990 t ,  BR3192 ,9276456,416362000
 BAO YUAN MEN ,1982,  187 m X 28 m ,  37061 t ,  J8B2807 ,7821178,377477000
 BARAKAALE1 ,1984,  89 m X 13 m ,  3204 t ,  D6FP7 ,8508747,616918000
 BARBARA ,1997,  100 m X 17 m ,  6250 t ,  V2OI6 ,9113226,304401000
 BARBARA ,1994,  181 m X 30 m ,  38858 t ,  C6RX5 ,9066760,311694000
 BARCELONA EXPRESS ,1987,  270 m X 36 m ,  40744 t ,  ZCDJ6 ,8406286,310418000
 BARCO ,1987,  77 m X 12 m ,  2241 t ,  V3HQ2 ,8716019,312975000
 BARENT ZANEN ,1985,  144 m X 22 m ,  14355 t ,  5BFJ2 ,8315504,212487000
 BARENTS ,2006,  37 m X 14 m ,  690 t ,  LATC ,9334765,259250000
 BARENTS PIONER ,1975,  25 m X 7 m ,  201 t ,  JXMR ,7382926,258123000
 BARENTSZZEE ,1973,  70 m X 10 m ,  1536 t ,  PCXN ,7349467,246319000
 BARIZO ,1999,  97 m X 13 m ,  5647 t ,  ECMP ,9188946,225329000
 BARMBEK ,2005,  169 m X 27 m ,  15955 t ,  MNVK9 ,9313228,235011570
 BARNEY TURECAMO ,1995,  160 m X 25 m ,  500 t ,  WDC6808 ,9132105,367061610
 BARNOIL ,2004,  66 m X 15 m ,  3059 t ,  ECGC ,9301172,224115180
 BARRACUDA ,1971,  37 m X 10 m ,  150 t ,  PGBA ,7052911,245797000
 BARTOL KASIC ,1989,  65 m X 16 m ,  400 t ,  9A2164 ,8713641,238113140
 BASE EXPRESS ,2008,  71 m X 16 m ,  3200 t ,  PBNJ ,9378046,245821000
 BASEN ,1966,  47 m X 8 m ,  581 t ,  LMPC ,6608050,257062400
 BASILUZZO M ,2005,  116 m X 17 m ,  11500 t ,  IBSY ,9323857,247149100
 BASTO III ,2005,  116 m X 20 m ,  3105 t ,  LMWY ,9299408,259344000
 BATOVA ,1987,  117 m X 16 m ,  5848 t ,  LZHQ ,8612067,207041000
 BATUR ,1974,  114 m X 13 m ,  3134 t ,  XUTH3 ,7436545,514803000
 BAUCI ,2002,  180 m X 32 m ,  37320 t ,  IBBI ,9231183,247061100
 BAUGE ,1981,  30 m X 10 m ,  112 t ,  OXAB2 ,8027767,219014164
 BAUMROENNE ,1993,  27 m X 9 m ,  111 t ,  DBDQ ,9082219,211225300
 BAUMWALL ,1995,  100 m X 14 m ,  5000 t ,  ZDEJ9 ,9108489,236131000
 BAWA 1 ,1972,  39 m X 8 m ,  421 t ,  9H5863 ,7228467,248138000
 BAY RANGER ,1995,  184 m X 30 m ,  43125 t ,  C6UE2 ,9070723,311885000
 BAYTUR ,2001,  190 m X 32 m ,  52261 t ,  9HMZ7 ,9222601,215386000
 BAZALT ,1982,  38 m X 12 m ,  245 t ,  EMLL ,8027145,272977000
 BB WORKER ,2006,  36 m X 14 m ,  824 t ,  LNSA ,9360051,258082000
 BBC ALABAMA ,2008,  120 m X 25 m ,  12850 t ,  V2CP3 ,9384318,305066000
 BBC ANGLIA ,1997,  101 m X 16 m ,  4900 t ,  V2HA6 ,9137739,304244000
 BBC ATLANTIC ,2005,  115 m X 17 m ,  6419 t ,  ZDGX2 ,9352743,236286000
 BBC BRAZIL ,2002,  143 m X 18 m ,  10380 t ,  V7DV7 ,9258997,538090087
 BBC GIBRALTAR ,1998,  87 m X 13 m ,  3442 t ,  ZDFT9 ,9178472,236211000
 BBC NORTHSEA ,2000,  107 m X 18 m ,  7620 t ,  V2OM6 ,9210311,304167000
 BBC OSTFRIESLAND ,1998,  153 m X 24 m ,  20537 t ,  A8IR5 ,9161182,636091026
 BBC PLATA ,2005,  139 m X 21 m ,  12850 t ,  V2BN8 ,9291975,304746000
 BBC PORTUGAL ,2001,  86 m X 13 m ,  3490 t ,  V2ED ,9195248,304367000
 BC HAMBURG ,2006,  148 m X 23 m ,  13760 t ,  9HA2325 ,9324954,248343000
 BC SAN FRANCISCO ,2006,  148 m X 23 m ,  14200 t ,  V2QD4 ,9346562,304967000
 BCL IWONA ,2005,  133 m X 19 m ,  8200 t ,  V2BR2 ,9336294,304901000
 BEACHY HEAD ,2003,  193 m X 26 m ,  13256 t ,  VQBR8 ,9234094,235573000
 BEAGLE II ,2007,  130 m X 23 m ,  17000 t ,  3EHY6 ,9354583,372291000
 BEATRICE ,1994,  107 m X 18 m ,  6918 t ,  V2AS8 ,9053828,304010331
 BEAUMAGIC ,2006,  88 m X 12 m ,  3850 t ,  PHKH ,9373266,244615000
 BEAUMONT ,2005,  0 m X 0 m ,  3820 t ,  MRJD2 ,9319416,235050609
 BEAUTY SONG ,1983,  107 m X 17 m ,  5018 t ,  V3NE3 ,8223452,312499000
 BEBEDOURO ,1986,  148 m X 23 m ,  14540 t ,  ELFN7 ,8503773,636007950
 BEDA ,1984,  92 m X 16 m ,  820 t ,  SFHO ,8302363,265522220
 BEKAU ,2005,  88 m X 12 m ,  3680 t ,  V2BJ8 ,9197454,304839000
 BELEM 2 ,1995,  196 m X 32 m ,  35534 t ,  VRUV9 ,9070175,477330000
 BELINDHOLM ,1985,  99 m X 16 m ,  4800 t ,  WCY9878 ,8402773,368954410
 BELIZE CITY ,1976,  146 m X 20 m ,  14631 t ,  V3XT ,7630141,312714000
 BELLATRIX ,2006,  225 m X 32 m ,  76000 t ,  A8IL6 ,9304071,636090996
 BELLE ILE ,1988,  28 m X 9 m ,  356 t ,  FI9179 ,8615617,227004510
 BELLINI ,2000,  94 m X 12 m ,  3046 t ,  V2AS2 ,9157014,304070991
 BELLONA ,1965,  87 m X 13 m ,  3794 t ,  LZHT ,6514376,207820000
 BELTANA ,2000,  31 m X 11 m ,  760 t ,  VNFN ,9185633,503354000
 BELTERWIEDE ,2005,  111 m X 14 m ,  6000 t ,  PHCM ,9313797,246252000
 BELUGA MEDITATION ,2006,  155 m X 21 m ,  10600 t ,  ZDIM2 ,9353735,236459000
 BELUGA SENSATION ,2004,  135 m X 22 m ,  9163 t ,  ZDGD2 ,9255763,236231000
 BEN VARREY ,1986,  63 m X 11 m ,  1544 t ,  MZMY6 ,8507365,232004486
 BEN.MY.CHREE ,1998,  0 m X 0 m ,  4168 t ,  MXLG6 ,9170705,234983000
 BENNY PRINCESS ,1992,  224 m X 36 m ,  49301 t ,  3EWT9 ,8912546,356705000
 BERCEO ,1991,  105 m X 15 m ,  4380 t ,  EAUG ,8818805,224180000
 BERDEN ,1982,  79 m X 30 m ,  3095 t ,  9HWI7 ,8028292,215639000
 BERENGARIA ,2001,  158 m X 25 m ,  19831 t ,  9HKE8 ,9171199,256071000
 BERGE BONDE ,2005,  0 m X 0 m ,  206312 t ,  3EDD ,9346380,371551000
 BERGE NINGBO ,2006,  225 m X 36 m ,  50700 t ,  VRBQ2 ,9308493,477099600
 BERGE PACIFIC ,1986,  315 m X 43 m ,  231851 t ,  LAIK5 ,8412675,259935000
 BERGEN FAITH ,1997,  76 m X 12 m ,  1870 t ,  LIHR ,9131187,259370000
 BERGEN TROLL ,1990,  0 m X 0 m ,  1865 t ,  LCYU ,8918540,258151000
 BERGENSFJORD ,2006,  130 m X 19 m ,  1500 t ,  LNZZ ,9343091,258271000
 BERGENSFJORD ,1993,  134 m X 24 m ,  3318 t ,  OUZI 2 ,9058995,219002929
 BERGFJORD ,2000,  88 m X 13 m ,  3697 t ,  PEBS ,9166455,246483000
 BERGSTRAUM ,1996,  123 m X 18 m ,  9494 t ,  LHTR3 ,9108740,259319000
 BERGUR ,1998,  34 m X 10 m ,  300 t ,  TFZZ ,9171694,251529000
 BERIL 1 ,1982,  113 m X 18 m ,  8027 t ,  4LGN2 ,7917161,213806000
 BERING SEA ,1975,  152 m X 21 m ,  9744 t ,  C6YY ,7351604,309003000
 BERING SEA ,1996,  243 m X 42 m ,  96124 t ,  9VAP6 ,9085429,563854000
 BERIT ,1996,  83 m X 12 m ,  2516 t ,  ZDHX2 ,9156187,236386000
 BERKANE ,1976,  160 m X 24 m ,  3030 t ,  CNA2223 ,7401215,242501000
 BERRA K ,2008,  150 m X 22 m ,  12500 t ,  TCTH9 ,9366512,271002630
 BERTHOLD K ,2007,  90 m X 15 m ,  4450 t ,  PBUN ,9374715,246613000
 BESIRE KALKAVAN ,2007,  148 m X 22 m ,  12500 t ,  V7OQ7 ,9366433,538090344
 BET FIGHTER ,1992,  298 m X 46 m ,  173149 t ,  MXHM ,9004839,235057797
 BETAGAS ,1997,  115 m X 16 m ,  6375 t ,  V2KA8 ,9130468,304050636
 BETH ,2008,  182 m X 27 m ,  38500 t ,  A8MS5 ,9374416,636013409
 BETTINA K ,1994,  88 m X 13 m ,  3713 t ,  PBEW ,9006370,246193000
 BETTY KNUTSEN ,1999,  187 m X 27 m ,  35807 t ,  LAMC5 ,9172870,257392000
 BEVERLY ANDERSON ,1982,  214 m X 24 m ,  661 t ,  WDE2536 ,8109761,338463000
 BEWA ,1975,  80 m X 13 m ,  2753 t ,  LARH4 ,7359125,258805000
 BF LETICIA ,2003,  134 m X 23 m ,  11204 t ,  V2BQ9 ,9266542,304855000
 BG DUBLIN ,2006,  141 m X 22 m ,  9500 t ,  V2CH4 ,9328053,305001000
 BG FELIXSTOWE ,2006,  139 m X 22 m ,  10700 t ,  V2BR7 ,9344239,304906000
 BIANCA RAMBOW ,2004,  134 m X 23 m ,  11421 t ,  DIFT ,9297591,211141000
 BIANCO ID ,1998,  224 m X 32 m ,  70521 t ,  9HGX8 ,9170286,215972000
 BIBBY SAPPHIRE ,2005,  95 m X 18 m ,  3216 t ,  9HA2383 ,9268150,248484000
 BIENVILLE ,2005,  64 m X 20 m ,  2346 t ,  WDD3644 ,9285287,366988270
 BIG ORANGE 25 ,1978,  66 m X 14 m ,  1334 t ,  YJZL8 ,7726328,576089000
 BIMI ,1991,  88 m X 13 m ,  4250 t ,  C6UJ9 ,8914295,311939000
 BIN HAI 511 ,1978,  81 m X 12 m ,  1008 t ,  BFLH ,7800277,412901000
 BINHAI 251 ,1995,  60 m X 15 m ,  2320 t ,  BFKM ,9056557,412885000
 BINHAI 252 ,1995,  60 m X 15 m ,  2320 t ,  BFKN ,9056569,412886000
 BINHAI 253 ,2001,  70 m X 16 m ,  2750 t ,  BFNE ,9257577,412301210
 BINHAI 254 ,2001,  70 m X 16 m ,  2750 t ,  BFNI ,9257589,412301220
 BINHAI 264 ,1987,  59 m X 13 m ,  1284 t ,  BFLD ,8219657,412300260
 BINHAI 282 ,1979,  67 m X 15 m ,  1527 t ,  BFLS ,7809340,412300290
 BINHAI 283 ,1984,  65 m X 14 m ,  1108 t ,  BFKD ,8127000,412300310
 BINHAI 291 ,1982,  66 m X 14 m ,  1791 t ,  BFKP ,8022901,412300340
 BINHAI 521 ,1975,  52 m X 10 m ,  368 t ,  BFLJ ,7408328,412562814
 BIOSTAR ,1968,  52 m X 9 m ,  541 t ,  LAPY ,6828806,258222000
 BIRCH ,1990,  80 m X 11 m ,  2412 t ,  V2SN ,8917869,304010793
 BIRGER JARL ,1953,  92 m X 14 m ,  864 t ,  SIAU ,5044893,265878000
 BIRKA EXPORTER ,1991,  122 m X 18 m ,  5409 t ,  OJDA ,8820860,230204000
 BIRKA EXPRESS ,1997,  154 m X 22 m ,  8843 t ,  OJHS ,9131993,230366000
 BIRKA PARADISE ,2004,  176 m X 28 m ,  4020 t ,  SIJW ,9273727,266314000
 BIRKA SHIPPER ,1992,  122 m X 18 m ,  5387 t ,  OJDM ,8911748,230226000
 BIRKA TRADER ,1998,  154 m X 22 m ,  8843 t ,  OJHU ,9132014,230368000
 BIRKA TRANSPORTER ,1991,  122 m X 18 m ,  5387 t ,  OJCW ,8820858,230189000
 BIRTHE BRES ,2006,  88 m X 13 m ,  3750 t ,  OXPX2 ,9365491,220506000
 BISSAT ,2000,  0 m X 0 m ,  190 t ,  CNA4468 ,9216169,242911000
 BISTARI ,1984,  66 m X 6 m ,  1181 t ,  9MFA9 ,8410926,533014600
 BIT OKLAND ,2006,  176 m X 25 m ,  25000 t ,  SLTQ ,9309227,266209000
 BIT VIKING ,2006,  177 m X 26 m ,  25000 t ,  SGAB ,9309239,266258000
 BITFJORD ,1971,  85 m X 12 m ,  1986 t ,  SHWY ,7113686,265357000
 BITHIA ,2001,  216 m X 26 m ,  4600 t ,  IBSU ,9222522,247034200
 BITLAND ,1995,  105 m X 16 m ,  4450 t ,  PBHJ ,9133599,244700000
 BITTEN CLAUSEN ,2001,  54 m X 14 m ,  175 t ,  OZYS ,9237840,219001431
 BITUMEN EXPRESS ,1982,  108 m X 19 m ,  6706 t ,  J8B3921 ,8014344,377526000
 BJARNE NILSEN ,1992,  44 m X 8 m ,  400 t ,  LEJN ,9038971,257489500
 BJARNI OLAFSSON AK ,1978,  71 m X 11 m ,  1880 t ,  TFRW ,7704708,251401000
 BJOERN M ,1955,  48 m X 9 m ,  480 t ,  DGEI ,5367685,211225410
 BJORKHAUG ,1986,  56 m X 12 m ,  600 t ,  JWYW ,8505472,258051000
 BJORN ,1991,  33 m X 10 m ,  125 t ,  SCQW ,9008665,265218000
 BJORNSHOLM ,1916,  30 m X 6 m ,  244 t ,  OXXM ,5161158,219385000
 BK CHAMP ,1997,  176 m X 28 m ,  28399 t ,  DSPN5 ,9149720,441299000
 BK DUKE ,1995,  190 m X 30 m ,  45320 t ,  DSPX7 ,9111943,441482000
 BLACK EAGLE ,1983,  189 m X 32 m ,  32709 t ,  WDJJ ,8124371,369542000
 BLACKSTONE ,1979,  145 m X 21 m ,  17199 t ,  J8B4188 ,7718072,376206000
 BLANDINE DELMAS ,1986,  176 m X 30 m ,  33660 t ,  C6VI3 ,8404898,309482000
 BLENDA ,2003,  34 m X 10 m ,  284 t ,  HO3136 ,9299850,352262000
 BLOSSOM PESCADORES ,1997,  100 m X 19 m ,  7141 t ,  3FDX7 ,9162306,354974000
 BLUARROW ,1996,  126 m X 20 m ,  9370 t ,  CRXN ,9128427,255797000
 BLUE BAY ,2006,  89 m X 12 m ,  3850 t ,  V2CE6 ,9370276,304519000
 BLUE RIDGE ,1981,  200 m X 30 m ,  42268 t ,  KNJD ,7908172,368099000
 BLUE SHARK ,2002,  80 m X 17 m ,  3500 t ,  PR5500 ,9274707,710000250
 BLUE SKY ,1972,  81 m X 12 m ,  2519 t ,  SX4042 ,7037208,239346000
 BLUE SKY I ,2006,  182 m X 27 m ,  38500 t ,  V7JR5 ,9335903,538002562
 BLUE STAR 1 ,2000,  176 m X 26 m ,  4500 t ,  SWET ,9197105,239710000
 BLUE STAR 2 ,2000,  176 m X 24 m ,  5075 t ,  SYSV ,9207584,239737000
 BLUE_STAR ,2004,  89 m X 13 m ,  3820 t ,  PBBI ,9278349,244573000
 BLUEBILL ,2004,  200 m X 24 m ,  37200 t ,  C4FK2 ,9263306,210684000
 BLUETRANS ,2000,  40 m X 9 m ,  300 t ,  LLBB ,9220835,257162000
 BLUSTER ,1988,  70 m X 17 m ,  2499 t ,  PBMJ ,8516976,245414000
 BNS BELGICA ,1984,  51 m X 10 m ,  359 t ,  ORGQ ,8222563,205218000
 BOA DEEP C ,2003,  119 m X 27 m ,  9000 t ,  ECDE ,9265342,224262000
 BOA FORTUNE ,1992,  69 m X 18 m ,  3098 t ,  S6AT7 ,9019286,565506000
 BOHUS MS ,1971,  124 m X 19 m ,  1968 t ,  LHDT ,7037806,259153000
 BOLUDA ABREGO ,1964,  42 m X 9 m ,  181 t ,  EAEI ,6402717,224008000
 BORDEN ,1977,  142 m X 20 m ,  6615 t ,  OIIE ,7521950,230136000
 BORGENFJORD ,1996,  60 m X 11 m ,  2500 t ,  JWPX ,9142538,259397000
 BORIS LAVROV ,1980,  124 m X 16 m ,  5485 t ,  UDRE ,7941629,273197100
 BORIS SYROMYATNIKOV ,1991,  120 m X 19 m ,  3372 t ,  UCUF ,8607414,273529800
 BORKUR ,1968,  68 m X 10 m ,  1028 t ,  TFND ,6821638,251056110
 BOS TOPAZIO ,2005,  78 m X 17 m ,  2400 t ,  PPQY ,9274874,710001540
 BOTHNIADIEP ,2006,  107 m X 15 m ,  5400 t ,  CQPX ,9342138,255802540
 BOUBOULINA ,2006,  276 m X 50 m ,  164600 t ,  SZIS ,9298753,240463000
 BOURBON SURF ,2003,  87 m X 18 m ,  3120 t ,  LMCP ,9272412,258148000
 BOW BRACARIA ,1997,  99 m X 16 m ,  5846 t ,  ELWN9 ,9114775,636090297
 BOW EAGLE ,1984,  171 m X 28 m ,  24728 t ,  LAPI2 ,8112914,257912000
 BOW FAGUS ,1995,  184 m X 32 m ,  37375 t ,  LAUE4 ,9047764,258924000
 BOW LION ,1987,  171 m X 32 m ,  40272 t ,  9VMU4 ,8615837,563588000
 BOZDAG ,2002,  158 m X 24 m ,  19800 t ,  9HKH8 ,9194012,256074000
 BRAEMAR ,1993,  196 m X 22 m ,  1800 t ,  C6SY7 ,9000699,311541000
 BRAKE ,1957,  58 m X 9 m ,  817 t ,  T2ND ,5225904,572033000
 BRATYA STOYANOVY ,1989,  104 m X 16 m ,  1810 t ,  UBSX ,8729987,273436060
 BRAVERY ,2004,  82 m X 11 m ,  1864 t ,  PCCO ,9195547,246231000
 BREGEN ,1994,  150 m X 21 m ,  13941 t ,  LATQ4 ,9035266,258911000
